id,Time,Event
237750,25',Robbie Rogers commits a foul on Marco Velez resulting on a free kick for Toronto FC
237750,26',Adam Moffat drills an impressive right footed shot. Outcome: goal
237750,26',Goal!! Adam Moffat hits a very good right footed shot to the lower left corner from the right channel (aprox. 25 yards) and scores!! Columbus now leads 1 - 0
237750,26',That last goal was assisted by Chad Marshall (Pass from Own Half)
237750,27',Jeff Cunningham crosses the ball. Outcome: clearance
237750,27',Danny O'Rourke clears the ball from danger.
237750,27',Throw-in: Frankie Hejduk takes it (Attacking)
237750,28',Brian Edwards takes a long goal kick
237750,30',"Todd Dunivant takes the corner kick from the left byline with his left foot and hits an outswinger to the far post, resulting in: clearance"
237750,31',Adam Moffat clears the ball from danger.
237750,31',Will Hesmer takes a long goal kick
237750,31',Throw-in: Stefani Miglioranzi takes it (Attacking)
237750,32',Throw-in: Stefani Miglioranzi takes it (Defending)
237750,32',Throw-in: Stefani Miglioranzi takes it (Attacking)
237750,33',Alejandro Moreno crosses the ball. Outcome: clearance
237750,33',Tyrone Marshall clears the ball from danger.
237750,33',Throw-in: Frankie Hejduk takes it (Attacking)
237750,33',Brian Edwards takes a long goal kick
237750,34',Throw-in: Marvell Wynne takes it (Attacking)
237750,35',Tyrone Marshall commits a foul on Alejandro Moreno resulting on a free kick for Columbus
237750,35',Guillermo Barros Schelotto crosses the ball. Outcome: shot
237750,35',"Adam Moffat hits a good header, but it is off target. Outcome: hit bar"
237750,36',Brian Edwards takes a long goal kick
237750,36',Throw-in: Frankie Hejduk takes it (Defending)
237750,37',Throw-in: Frankie Hejduk takes it (Attacking)
237750,37',Throw-in: Todd Dunivant takes it (Defending)
237750,37',Throw-in: Todd Dunivant takes it (Defending)
237750,38',Robbie Rogers hits a good left footed shot. Outcome: save
237750,38',Brian Edwards makes a very good save (Punch)
237750,38',"Guillermo Barros Schelotto takes the corner kick from the right byline with his left foot and hits an inswinger to the centre, resulting in: clearance"
237750,39',Tyrone Marshall clears the ball from danger.
237750,39',"Frankie Hejduk hits a good left footed shot, but it is off target. Outcome: miss left"
237750,39',Brian Edwards takes a long goal kick
237750,40',Adam Moffat commits a foul on Tyler Hemming resulting on a free kick for Toronto FC
237750,40',"Jeff Cunningham hits a good header, but it is off target. Outcome: miss right"
237750,40',Will Hesmer takes a long goal kick
237750,41',Throw-in: Stefani Miglioranzi takes it (Attacking)
237750,41',Throw-in: Marvell Wynne takes it (Defending)
237750,41',"Todd Dunivant takes the corner kick from the right byline with his left foot and hits an inswinger to the centre, resulting in: shot"
237750,42',"Jim Brennan hits(volley) a good left footed shot, but it is off target. Outcome: miss left"
237750,42',Will Hesmer takes a long goal kick
237750,43',Robbie Rogers crosses the ball. Outcome: clearance
237750,43',Marco Velez clears the ball from danger.
237750,43',Throw-in: Marvell Wynne takes it (Attacking)
237750,44',Chad Marshall commits a foul on Jeff Cunningham resulting on a penalty for Toronto FC
237750,44',Collin Samuel places the penalty kick with his right foot to the lower right corner and the goalkeepper saves it!
237750,45',Will Hesmer makes an outstanding save (Parry)
237750,45',"Todd Dunivant takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: save"
237750,45',Will Hesmer makes a very good save (Punch)
237750,45'+1',Brian Edwards takes a long goal kick
237750,45',The referee has signaled the end of the first half
237750,45',The second half is under way
237750,45',End of the game
237750,46',Guillermo Barros Schelotto commits a foul on Tyrone Marshall resulting on a free kick for Toronto FC
237750,46',"Todd Dunivant takes the corner kick from the right byline with his left foot and hits an inswinger to the centre, resulting in: clearance"
237750,47',Stefani Miglioranzi clears the ball from danger.
237750,47',Throw-in: Frankie Hejduk takes it (Defending)
237750,47',Throw-in: Todd Dunivant takes it (Attacking)
237750,48',Will Hesmer takes a long goal kick
237750,49',Brian Edwards takes a short goal kick
237750,49',Tyler Hemming commits a foul on Stefani Miglioranzi resulting on a free kick for Columbus
237750,49',Adam Moffat commits a foul on Marco Velez resulting on a free kick for Toronto FC
237750,50',Throw-in: Marvell Wynne takes it (Attacking)
237750,50',"Jeff Cunningham drills a good left footed shot, but it is off target. Outcome: miss right"
237750,51',Will Hesmer takes a long goal kick
237750,51',"Todd Dunivant takes the corner kick from the left byline with his left foot and hits an outswinger to the far post, resulting in: clearance"
237750,52',Alejandro Moreno clears the ball from danger.
237750,52',"Todd Dunivant takes the corner kick from the right byline with his left foot and hits an inswinger to the far post, resulting in: shot"
237750,53',Jim Brennan hits(volley) an impressive left footed shot. Outcome: save
237750,53',Will Hesmer makes a very good save (Block)
237750,54',Robbie Rogers commits a foul on Marvell Wynne resulting on a free kick for Toronto FC
237750,55',Maurice Edu commits a foul on Alejandro Moreno resulting on a free kick for Columbus
237750,55',Maurice Edu is awarded a yellow card. Reason: unsporting behaviour
237750,56',Eddie Gaven crosses the ball. Outcome: open play
237750,56',Throw-in: Jim Brennan takes it (Defending)
237750,59',Tyler Hemming crosses the ball. Outcome: save
237750,59',Will Hesmer makes a very good save (Catch)
237750,59',Adam Moffat commits a foul on Collin Samuel resulting on a free kick for Toronto FC
237750,60',Offside called on Guillermo Barros Schelotto
237750,61',Will Hesmer takes a long goal kick
237750,62',Maurice Edu crosses the ball. Outcome: clearance
237750,62',Danny O'Rourke clears the ball from danger.
237750,63',Throw-in: Todd Dunivant takes it (Attacking)
237750,63',Will Hesmer takes a long goal kick
237750,64',Tyler Hemming crosses the ball. Outcome: open play
237750,64',Todd Dunivant crosses the ball. Outcome: save
237750,65',Will Hesmer makes a very good save (Catch)
237750,65',Marco Velez commits a foul on Alejandro Moreno resulting on a free kick for Columbus
237750,65',Toronto FC makes a sub: Kevin Harmse enters for Todd Dunivant. Reason: Tactical
237750,66',Toronto FC makes a sub: Daniele Dichio enters for Tyler Hemming. Reason: Tactical
237750,67',Will Hesmer takes a long goal kick
237750,67',Throw-in: Tyrone Marshall takes it (Defending)
237750,68',Daniele Dichio commits a foul on Guillermo Barros Schelotto resulting on a free kick for Columbus
237750,70',Will Hesmer takes a long goal kick
237750,71',Throw-in: Marvell Wynne takes it (Defending)
237750,71',Throw-in: Stefani Miglioranzi takes it (Defending)
237750,72',Collin Samuel crosses the ball. Outcome: clearance
237750,72',Frankie Hejduk clears the ball from danger.
237750,72',"Carl Robinson takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: clearance"
237750,73',Stefani Miglioranzi clears the ball from danger.
237750,73',"Jeff Cunningham hits a right footed shot, but it is off target. Outcome: miss left"
237750,73',Will Hesmer takes a long goal kick
237750,74',Frankie Hejduk commits a foul on Jim Brennan resulting on a free kick for Toronto FC
237750,74',Throw-in: Stefani Miglioranzi takes it (Attacking)
237750,75',Throw-in: Stefani Miglioranzi takes it (Defending)
237750,76',Eddie Gaven crosses the ball. Outcome: save
237750,76',Brian Edwards makes a very good save (Catch)
237750,76',Alejandro Moreno curls a good right footed shot. Outcome: goal
237750,76',Goal!! Alejandro Moreno hits a very good right footed shot to the lower right corner from the centre penalty area (aprox. 12 yards) and scores!! Columbus now leads 2 - 0
237750,77',That last goal was assisted by Eddie Gaven (Pass from Left Channel)
237750,78',"Jim Brennan hits a good left footed shot, but it is off target. Outcome: miss right"
237750,80',Columbus makes a sub: Brad Evans enters for Robbie Rogers. Reason: Tactical
237750,81',Throw-in: Frankie Hejduk takes it (Defending)
237750,83',Alejandro Moreno hits a good right footed shot. Outcome: save
237750,83',Brian Edwards makes a very good save (Parry)
237750,86',"Guillermo Barros Schelotto takes the corner kick from the right byline with his left foot and hits an inswinger to the far post, resulting in: shot"
237750,86',"Brad Evans hits a good left footed shot, but it is off target. Outcome: miss left"
237750,87',"Guillermo Barros Schelotto takes the corner kick from the left byline with his left foot and hits an outswinger to the centre, resulting in: open play"
237750,88',"Jim Brennan hits a good right footed shot, but it is off target. Outcome: miss left"
237750,88',Columbus makes a sub: Andy Iro enters for Guillermo Barros Schelotto. Reason: Tactical
237750,89',Kevin Harmse commits a foul on Eddie Gaven resulting on a free kick for Columbus
237750,90'+2',Kevin Harmse hits a good left footed shot. Outcome: save
237750,90'+2',Will Hesmer makes a very good save (Catch)
237750,90'+2',Marco Velez commits a foul on Eddie Gaven resulting on a free kick for Columbus
237750,90',The referee has signaled the end of the second half
237751,-,Game on!
237751,1',Tomasz Frankowski commits a foul on Carey Talley resulting on a free kick for Real Salt Lake
237751,1',Fabian Espindola hits a good right footed shot. Outcome: save
237751,1',Jon Busch makes a very good save (Catch)
237751,2',Javier Morales commits a foul on Tomasz Frankowski resulting on a free kick for Chicago
237751,2',"Andy Williams drills a good right footed shot, but it is off target. Outcome: miss right"
237751,6',"Yura Movsisyan hits a good right footed shot, but it is off target. Outcome: over bar"
237751,7',Fabian Espindola commits a foul on Brandon Prideaux resulting on a free kick for Chicago
237751,11',"Cuauhtemoc Blanco drills a good left footed shot, but it is off target. Outcome: miss left"
237751,14',"Chris Rolfe hits a good right footed shot, but it is off target. Outcome: blocked"
237751,14',Nat Borchers blocks the shot
237751,14',"Fabian Espindola hits a good right footed shot, but it is off target. Outcome: over bar"
237751,14',Jon Busch takes a long goal kick
237751,16',Javier Morales hits a good right footed shot. Outcome: save
237751,17',Jon Busch makes a very good save (Punch)
237751,17',"Justin Mapp hits a good right footed shot, but it is off target. Outcome: blocked"
237751,17',Chris Wingert blocks the shot
237751,17',"Cuauhtemoc Blanco takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: open play"
237751,18',Kyle Beckerman hits a good right footed shot. Outcome: save
237751,18',Jon Busch makes a very good save (Punch)
237751,23',Nat Borchers commits a foul on Tomasz Frankowski resulting on a free kick for Chicago
237751,24',"Cuauhtemoc Blanco drills a good right footed shot, but it is off target. Outcome: over bar"
237751,24',Nick Rimando takes a long goal kick
237751,28',Javier Morales hits a good right footed shot. Outcome: save
237751,28',Jon Busch makes a very good save (Fumble)
237751,29',Offside called on Chad Barrett
237751,29',Andy Williams commits a foul on Justin Mapp resulting on a free kick for Chicago
237751,45',Justin Mapp takes the corner kick from the right byline with his right foot and passes it to a teammate resulting in: open play
237751,45',The referee has signaled the end of the first half
237751,45',The second half is under way
237751,45',End of the game
237751,46',Throw-in: Brandon Prideaux takes it (Attacking)
237751,47',Throw-in: Andy Williams takes it (Defending)
237751,48',Kyle Beckerman commits a foul on Tomasz Frankowski resulting on a free kick for Chicago
237751,48',Gonzalo Segares crosses the ball. Outcome: open play
